pm25,pm10,um1,um03,um05,ae25,ae10,pm25_station,time
0.48148148148148145,0.23104265402843605,0.176940133037694,0.6720854621458431,0.7591324200913242,0.13761467889908258,0.15544041450777202,0.22700587084148727,2017-03-16 09:00:00
0.44907407407407407,0.2180094786729858,0.17028824833702882,0.7299891624090417,0.7301043705153294,0.13761467889908258,0.15025906735751296,0.20743639921722112,2017-03-16 10:00:00
0.48148148148148145,0.23459715639810427,0.18536585365853658,0.47685400216751817,0.79337899543379,0.0,0.0,0.24266144814090018,2017-03-16 11:00:00
0.5046296296296297,0.24763033175355453,0.19955654101995565,0.2565412602570057,0.8550228310502282,0.30275229357798167,0.3367875647668394,0.2602739726027397,2017-03-16 12:00:00
0.5231481481481481,0.2571090047393365,0.2088691796008869,0.41167363368942556,0.8884540117416829,0.0,0.0,0.26614481409001955,2017-03-16 13:00:00
0.5462962962962963,0.268957345971564,0.2212860310421286,0.6790524849047841,0.9414546640574037,0.1743119266055046,0.1917098445595855,0.26614481409001955,2017-03-16 14:00:00
0.5092592592592592,0.2511848341232228,0.20576496674057648,0.41105434277751973,0.8778538812785388,0.1651376146788991,0.18652849740932642,0.28180039138943247,2017-03-16 15:00:00
0.46759259259259256,0.22985781990521328,0.18847006651884698,0.4926459204211178,0.8025114155251142,0.1559633027522936,0.17098445595854922,0.25048923679060664,2017-03-16 16:00:00
0.44907407407407407,0.22156398104265404,0.1809312638580931,0.3577953243536151,0.7723418134377038,0.10091743119266056,0.11398963730569948,0.26418786692759294,2017-03-16 17:00:00
0.3333333333333333,0.1599526066350711,0.12771618625277162,0.7725654126025701,0.5453359425962165,0.0,0.0,0.17416829745596868,2017-03-16 18:00:00
0.34259259259259256,0.1646919431279621,0.1303769401330377,0.6756463848893017,0.5556099151989563,0.10091743119266056,0.11398963730569948,0.18395303326810175,2017-03-16 19:00:00
0.37037037037037035,0.1789099526066351,0.1392461197339246,0.2562316148010528,0.5950750163078931,0.11009174311926606,0.12435233160621761,0.18395303326810175,2017-03-16 20:00:00
0.4629629629629629,0.2203791469194313,0.17427937915742792,0.5729989162409042,0.7389106327462492,0.13761467889908258,0.15025906735751296,0.22504892367906065,2017-03-16 21:00:00
0.5694444444444444,0.273696682464455,0.21152993348115298,0.4785570521752593,0.9073711676451403,0.1559633027522936,0.1761658031088083,0.27984344422700586,2017-03-16 22:00:00
0.5092592592592592,0.245260663507109,0.19068736141906872,0.20281777364917167,0.8149054142204827,0.0,0.0,0.23679060665362034,2017-03-16 23:00:00
0.537037037037037,0.2559241706161138,0.19645232815964522,0.33472673788512153,0.8403457273320287,0.1559633027522936,0.16580310880829016,0.25048923679060664,2017-03-17 00:00:00
0.5092592592592592,0.24289099526066352,0.18980044345898003,0.3881405790370026,0.8096868884540117,0.14678899082568808,0.15544041450777202,0.24070450097847357,2017-03-17 01:00:00
0.4444444444444444,0.2109004739336493,0.16274944567627495,0.5909583526861744,0.6914546640574037,0.11926605504587157,0.1295336787564767,0.21526418786692758,2017-03-17 02:00:00
0.38425925925925924,0.18246445497630334,0.14057649667405764,0.2810032512772875,0.6014350945857795,0.11009174311926606,0.11917098445595856,0.17416829745596868,2017-03-17 03:00:00
0.38888888888888884,0.18601895734597157,0.1450110864745011,0.2955565877070754,0.6166014350945858,0.0,0.0,0.18395303326810175,2017-03-17 04:00:00
0.3935185185185185,0.18601895734597157,0.14279379157427938,0.18315528719616037,0.6087736464448793,0.11009174311926606,0.11917098445595856,0.1780821917808219,2017-03-17 05:00:00
0.39814814814814814,0.18838862559241706,0.1432372505543237,0.22077721009444184,0.6113829093281148,0.11009174311926606,0.11917098445595856,0.17221135029354206,2017-03-17 06:00:00
0.3796296296296296,0.1789099526066351,0.1392461197339246,0.33317851060535686,0.5916503587736465,0.10091743119266056,0.11398963730569948,0.1780821917808219,2017-03-17 07:00:00
0.39814814814814814,0.18957345971563982,0.15388026607538802,0.2710945966867936,0.6485649054142205,0.0,0.0,0.1761252446183953,2017-03-17 09:00:00
0.41203703703703703,0.1990521327014218,0.16319290465631928,0.4923362749651649,0.689334637964775,0.11926605504587157,0.13471502590673576,0.19569471624266144,2017-03-17 10:00:00
0.41203703703703703,0.1990521327014218,0.16541019955654102,0.46524229756928315,0.6983039791258969,0.11926605504587157,0.13471502590673576,0.19569471624266144,2017-03-17 11:00:00
0.4212962962962963,0.20734597156398105,0.1751662971175166,0.5954482117974919,0.7407045009784736,0.12844036697247707,0.15025906735751296,0.22700587084148727,2017-03-17 12:00:00
0.4629629629629629,0.2274881516587678,0.19467849223946784,0.5394023842700109,0.8204500978473581,0.14678899082568808,0.16580310880829016,0.2446183953033268,2017-03-17 13:00:00
0.4583333333333333,0.22867298578199055,0.19778270509977824,0.44635392475615415,0.8317025440313112,0.0,0.0,0.23483365949119372,2017-03-17 14:00:00
0.4444444444444444,0.22156398104265404,0.19157427937915741,0.7166744078030655,0.8077299412915852,0.13761467889908258,0.15544041450777202,0.23483365949119372,2017-03-17 15:00:00
0.4212962962962963,0.20971563981042657,0.18359201773835918,0.6273416937606441,0.7713633398564905,0.12844036697247707,0.1450777202072539,0.22700587084148727,2017-03-17 16:00:00
0.4629629629629629,0.22985781990521328,0.2031042128603104,0.4432574701966248,0.8504566210045662,0.14678899082568808,0.1606217616580311,0.2583170254403131,2017-03-17 17:00:00
0.45370370370370366,0.22393364928909953,0.19512195121951217,0.6202198482737266,0.8175146771037182,0.13761467889908258,0.15544041450777202,0.2465753424657534,2017-03-17 18:00:00
0.5046296296296297,0.24881516587677727,0.21729490022172948,0.4636940702895185,0.9076973255055447,0.0,0.0,0.26810176125244617,2017-03-17 19:00:00
0.5740740740740741,0.2808056872037915,0.24523281596452326,0.70026319863756,0.9817351598173516,0.1651376146788991,0.18652849740932642,0.2837573385518591,2017-03-17 20:00:00
0.5925925925925926,0.28909952606635075,0.24700665188470064,0.44279300201269545,0.8367579908675798,0.1651376146788991,0.18652849740932642,0.29549902152641877,2017-03-17 21:00:00
0.5740740740740741,0.2760663507109005,0.2350332594235033,0.6838519894720545,0.9841813437703849,0.1651376146788991,0.18134715025906736,0.2857142857142857,2017-03-17 22:00:00
0.5740740740740741,0.2796208530805687,0.23547671840354767,0.7578572534448057,0.9846705805609915,0.1559633027522936,0.1761658031088083,0.273972602739726,2017-03-17 23:00:00
0.5648148148148148,0.273696682464455,0.22971175166297117,0.7298343396810651,0.9606979778212655,0.0,0.0,0.2759295499021526,2017-03-18 00:00:00
0.5787037037037037,0.2796208530805687,0.23725055432372505,0.6740981576095371,0.9686888454011742,0.1559633027522936,0.1761658031088083,0.273972602739726,2017-03-18 01:00:00
0.5648148148148148,0.273696682464455,0.23237250554323724,0.7309180987769005,0.9533594259621657,0.1559633027522936,0.1761658031088083,0.2622309197651663,2017-03-18 02:00:00
0.6018518518518519,0.28791469194312796,0.23946784922394676,0.5725344480569747,0.7684279191128506,0.1651376146788991,0.18134715025906736,0.28180039138943247,2017-03-18 03:00:00
0.6574074074074073,0.3151658767772512,0.2607538802660754,0.40377767456262575,0.32469015003261575,0.1651376146788991,0.18652849740932642,0.2876712328767123,2017-03-18 04:00:00
0.5925925925925926,0.28199052132701424,0.23370288248337026,0.6093822573153739,0.9024787997390737,0.0,0.0,0.26810176125244617,2017-03-18 05:00:00
0.537037037037037,0.25355450236966826,0.2097560975609756,0.40114568818702584,0.8745923026744945,0.1559633027522936,0.16580310880829016,0.23679060665362034,2017-03-18 06:00:00
0.38888888888888884,0.18483412322274884,0.14767184035476716,0.6132528255147855,0.6200260926288323,0.11009174311926606,0.11398963730569948,0.18199608610567514,2017-03-18 07:00:00
0.25,0.11966824644549764,0.09578713968957872,0.6579965938999845,0.40459882583170254,0.06422018348623854,0.06735751295336788,0.13307240704500978,2017-03-18 08:00:00
0.2361111111111111,0.11492890995260664,0.09490022172949002,0.5805852299117511,0.398238747553816,0.06422018348623854,0.06735751295336788,0.13307240704500978,2017-03-18 09:00:00
0.4861111111111111,0.2393364928909953,0.21108647450110862,0.5087474841306704,0.8639921722113503,0.0,0.0,0.25440313111545987,2017-03-18 10:00:00
0.44907407407407407,0.22393364928909953,0.1991130820399113,0.5000774113639883,0.828604044357469,0.14678899082568808,0.17098445595854922,0.2759295499021526,2017-03-18 11:00:00
0.3101851851851852,0.15165876777251186,0.1343680709534368,0.4630747793776126,0.5613176777560339,0.11926605504587157,0.1295336787564767,0.18395303326810175,2017-03-18 12:00:00
0.3055555555555555,0.15284360189573462,0.13702882483370288,0.6050472209320329,0.5715916503587737,0.10091743119266056,0.11398963730569948,0.18003913894324852,2017-03-18 13:00:00
0.2962962962962963,0.1481042654028436,0.13392461197339245,0.5205140114568819,0.5562622309197652,0.06422018348623854,0.07253886010362695,0.19373776908023482,2017-03-18 14:00:00
0.2222222222222222,0.10781990521327015,0.0975609756097561,0.6047375754760799,0.4054142204827136,0.0,0.0,0.12720156555772993,2017-03-18 15:00:00
0.2824074074074074,0.13862559241706163,0.1246119733924612,0.5212881250967643,0.5185909980430529,0.07339449541284404,0.08290155440414508,0.15851272015655576,2017-03-18 16:00:00
0.3333333333333333,0.16350710900473936,0.14722838137472283,0.6298188574082676,0.6125244618395304,0.10091743119266056,0.10880829015544041,0.2035225048923679,2017-03-18 17:00:00
0.32407407407407407,0.1599526066350711,0.14146341463414633,0.6387985756309026,0.5882257012393999,0.10091743119266056,0.11398963730569948,0.18199608610567514,2017-03-18 18:00:00
0.41666666666666663,0.20379146919431282,0.18004434589800442,0.5917324663260567,0.7473907371167645,0.13761467889908258,0.15025906735751296,0.23679060665362034,2017-03-18 19:00:00
0.5046296296296297,0.24644549763033177,0.2177383592017738,0.3918563245084378,0.8995433789954338,0.0,0.0,0.2896281800391389,2017-03-18 20:00:00
0.5833333333333333,0.283175355450237,0.247450110864745,0.5020901068276823,0.898238747553816,0.1651376146788991,0.1917098445595855,0.3385518590998043,2017-03-18 21:00:00
0.537037037037037,0.26066350710900477,0.2252771618625277,0.327604892398204,0.8431180691454664,0.1651376146788991,0.18134715025906736,0.31702544031311153,2017-03-18 22:00:00
0.5601851851851851,0.268957345971564,0.23148558758314855,0.6589255302678433,0.9381930854533594,0.1651376146788991,0.18652849740932642,0.32289628180039137,2017-03-18 23:00:00
0.6018518518518519,0.2914691943127962,0.257649667405765,0.34804149249109767,0.5981735159817352,0.1834862385321101,0.2072538860103627,0.3542074363992172,2017-03-19 00:00:00
0.8009259259259259,0.39099526066350715,0.34988913525498894,0.5790370026319864,0.3731245923026745,0.0,0.0,0.45401174168297453,2017-03-19 01:00:00
0.9027777777777777,0.4454976303317536,0.4057649667405765,0.6279609846725499,0.594259621656882,0.26605504587155965,0.3005181347150259,0.5303326810176126,2017-03-19 02:00:00
0.9166666666666666,0.4502369668246446,0.4075388026607539,0.6121690664189503,0.608447488584475,0.26605504587155965,0.305699481865285,0.5205479452054795,2017-03-19 03:00:00
0.8888888888888888,0.4336492890995261,0.38669623059866964,0.5573618207152811,0.5145140247879975,0.24770642201834864,0.2746113989637306,0.4774951076320939,2017-03-19 04:00:00
0.7638888888888888,0.36729857819905215,0.31352549889135256,0.48103421582288275,0.22407045009784732,0.1926605504587156,0.21761658031088082,0.410958904109589,2017-03-19 05:00:00
0.75,0.35663507109004744,0.3042128603104213,0.38798575630902615,0.1855838225701239,0.0,0.0051813471502590676,0.3835616438356164,2017-03-19 06:00:00
0.8287037037037036,0.39573459715639814,0.3427937915742794,0.4561077566186716,0.33724722765818654,0.22018348623853212,0.24870466321243523,0.42661448140900193,2017-03-19 07:00:00
0.8935185185185185,0.4289099526066351,0.37605321507760536,0.5205140114568819,0.47341813437703845,0.24770642201834864,0.2746113989637306,0.46771037181996084,2017-03-19 08:00:00
0.861111111111111,0.42061611374407587,0.3809312638580931,0.4793311658151416,0.4957599478147423,0.24770642201834864,0.2849740932642487,0.487279843444227,2017-03-19 09:00:00
0.7824074074074073,0.38388625592417064,0.351219512195122,0.7264282396655829,0.3747553816046966,0.23853211009174313,0.2694300518134715,0.4598825831702544,2017-03-19 10:00:00
0.7546296296296295,0.37440758293838866,0.3441241685144124,0.6053568663879858,0.347358121330724,0.009174311926605505,0.010362694300518135,0.46771037181996084,2017-03-19 11:00:00
0.75,0.37322274881516593,0.3490022172949002,0.6259482892088559,0.365296803652968,0.26605504587155965,0.3005181347150259,0.4500978473581213,2017-03-19 12:00:00
0.7638888888888888,0.38388625592417064,0.36363636363636365,0.5104505341384116,0.422211350293542,0.23853211009174313,0.2746113989637306,0.4657534246575342,2017-03-19 13:00:00
0.7777777777777777,0.3933649289099526,0.376940133037694,0.40114568818702584,0.47619047619047616,0.26605504587155965,0.3005181347150259,0.4931506849315068,2017-03-19 14:00:00
0.7731481481481481,0.3898104265402844,0.3720620842572062,0.5966867936213036,0.4587410306588388,0.22018348623853212,0.2538860103626943,0.49510763209393344,2017-03-19 15:00:00
0.6851851851851851,0.3471563981042654,0.32949002217294904,0.4819631521907416,0.32354859752120024,0.0,0.0051813471502590676,0.4344422700587084,2017-03-19 16:00:00
0.5185185185185185,0.25829383886255924,0.2368070953436807,0.569283170769469,0.8013698630136986,0.14678899082568808,0.17098445595854922,0.3150684931506849,2017-03-19 17:00:00
0.4722222222222222,0.23222748815165878,0.20709534368070953,0.3570212107137328,0.8623613829093281,0.14678899082568808,0.17098445595854922,0.26418786692759294,2017-03-19 18:00:00
0.4768518518518518,0.23341232227488154,0.20576496674057648,0.3269856014862982,0.8545335942596216,0.14678899082568808,0.17098445595854922,0.2720156555772994,2017-03-19 19:00:00
0.5601851851851851,0.2760663507109005,0.24523281596452326,0.5445115342932343,0.7478799739073712,0.2018348623853211,0.22797927461139897,0.31898238747553814,2017-03-19 20:00:00
0.7592592592592592,0.3779620853080569,0.3463414634146342,0.6220777210094443,0.35746901500326156,0.0,0.0,0.45792563600782776,2017-03-19 21:00:00
0.6759259259259259,0.3341232227488152,0.30465631929046566,0.5951385663415389,0.18118069145466403,0.22018348623853212,0.2538860103626943,0.41487279843444225,2017-03-19 22:00:00
0.6435185185185185,0.3151658767772512,0.2802660753880266,0.5127728750580586,0.08904109589041095,0.1926605504587156,0.2227979274611399,0.3933463796477495,2017-03-19 23:00:00
0.6435185185185185,0.3139810426540285,0.28070953436807095,0.5236104660164113,0.1058382257012394,0.2018348623853211,0.2227979274611399,0.3679060665362035,2017-03-20 00:00:00
0.6342592592592592,0.30924170616113744,0.27272727272727276,0.4172472518965784,0.09425962165688193,0.1834862385321101,0.21243523316062177,0.34442270058708413,2017-03-20 01:00:00
0.6388888888888888,0.31042654028436023,0.2731707317073171,0.42529803375135466,0.10942596216568819,0.0,0.0,0.3522504892367906,2017-03-20 02:00:00
0.6481481481481481,0.3151658767772512,0.2802660753880266,0.5339835887908345,0.08235485975212002,0.1926605504587156,0.21243523316062177,0.36203522504892366,2017-03-20 03:00:00
0.6203703703703703,0.3009478672985782,0.2638580931263858,0.3573308561696857,0.3564905414220482,0.1926605504587156,0.2072538860103627,0.34442270058708413,2017-03-20 04:00:00
0.662037037037037,0.3199052132701422,0.28070953436807095,0.5675801207617278,0.28098499673842137,0.2018348623853211,0.2227979274611399,0.3561643835616438,2017-03-20 05:00:00
0.7129629629629629,0.3436018957345972,0.30687361419068737,0.44960520204366,0.18868232224396608,0.21100917431192662,0.2383419689119171,0.3796477495107632,2017-03-20 06:00:00
0.7407407407407407,0.3578199052132702,0.31796008869179604,0.29013779222789904,0.23727984344422698,0.0,0.0,0.3953033268101761,2017-03-20 07:00:00
0.75,0.36255924170616116,0.32505543237250556,0.4078030654900139,0.2620678408349641,0.22018348623853212,0.24352331606217617,0.41487279843444225,2017-03-20 08:00:00
0.7222222222222222,0.3530805687203792,0.31796008869179604,0.28827991949218146,0.23255055446836265,0.21100917431192662,0.2383419689119171,0.41487279843444225,2017-03-20 09:00:00
0.6759259259259259,0.3317535545023697,0.2975609756097561,0.5949837436135625,0.15737116764514025,0.22018348623853212,0.24352331606217617,0.38747553816046965,2017-03-20 10:00:00
0.7638888888888888,0.37203791469194314,0.3379157427937916,0.566960829849822,0.3290932811480756,0.23853211009174313,0.2590673575129534,0.38747553816046965,2017-03-20 11:00:00
0.8981481481481481,0.43720379146919436,0.4039911308203991,0.40145533364297875,0.5895303326810176,0.0,0.0,0.41291585127201563,2017-03-20 12:00:00
1.0,0.4917061611374408,0.45321507760532154,0.6059761572998916,0.7850619699934769,0.30275229357798167,0.3471502590673575,0.4050880626223092,2017-03-20 13:00:00
0.9675925925925926,0.47156398104265407,0.4239467849223947,0.4732930794240594,0.7040117416829745,0.25688073394495414,0.2901554404145078,0.3561643835616438,2017-03-20 14:00:00
0.7592592592592592,0.3684834123222749,0.32017738359201775,0.4149249109769314,0.5368558382257013,0.1743119266055046,0.1917098445595855,0.273972602739726,2017-03-20 15:00:00
0.6018518518518519,0.28672985781990523,0.23636363636363636,0.5336739433348816,0.4712981082844096,0.11926605504587157,0.1295336787564767,0.18003913894324852,2017-03-20 16:00:00
0.43981481481481477,0.20734597156398105,0.16452328159645233,0.5677349434897043,0.6965101108936725,0.0,0.0,0.1350293542074364,2017-03-20 17:00:00
0.4074074074074074,0.19312796208530808,0.15121951219512195,0.33178510605356865,0.6425309849967384,0.11009174311926606,0.11917098445595856,0.10567514677103718,2017-03-20 18:00:00
0.38888888888888884,0.18483412322274884,0.14368070953436807,0.35237652887443877,0.6113829093281148,0.10091743119266056,0.10880829015544041,0.11937377690802348,2017-03-20 19:00:00
0.45370370370370366,0.2132701421800948,0.1662971175166297,0.5562780616194457,0.701402478799739,0.11926605504587157,0.1295336787564767,0.12720156555772993,2017-03-20 20:00:00
0.4722222222222222,0.22393364928909953,0.17250554323725054,0.5962223254373742,0.7325505544683627,0.11926605504587157,0.1295336787564767,0.14285714285714285,2017-03-20 21:00:00
0.5138888888888888,0.24289099526066352,0.18802660753880265,0.2969499922588636,0.798597521200261,0.009174311926605505,0.015544041450777202,0.1487279843444227,2017-03-20 22:00:00
0.5046296296296297,0.23815165876777253,0.18536585365853658,0.4339681065180368,0.7868558382257013,0.13761467889908258,0.1450777202072539,0.14090019569471623,2017-03-20 23:00:00
0.5185185185185185,0.24644549763033177,0.18980044345898003,0.47917634308716517,0.7568493150684932,0.12844036697247707,0.13471502590673576,0.15459882583170254,2017-03-21 00:00:00
0.5648148148148148,0.2665876777251185,0.20620842572062084,0.3447902152035919,0.8744292237442922,0.13761467889908258,0.15025906735751296,0.16829745596868884,2017-03-21 01:00:00
0.4861111111111111,0.22985781990521328,0.18004434589800442,0.6095370800433504,0.7633724722765819,0.11926605504587157,0.12435233160621761,0.1643835616438356,2017-03-21 02:00:00
0.5416666666666666,0.254739336492891,0.19866962305986696,0.3339526242452392,0.8367579908675798,0.009174311926605505,0.010362694300518135,0.17416829745596868,2017-03-21 03:00:00
0.5462962962962963,0.25829383886255924,0.20266075388026605,0.4132218609691902,0.8592628832354859,0.13761467889908258,0.15025906735751296,0.1761252446183953,2017-03-21 04:00:00
0.5787037037037037,0.27251184834123227,0.21419068736141905,0.5915776435980802,0.9055772994129159,0.13761467889908258,0.15025906735751296,0.18003913894324852,2017-03-21 05:00:00
0.6388888888888888,0.29976303317535546,0.23370288248337026,0.39294008360427307,0.9629810828440966,0.14678899082568808,0.1606217616580311,0.17416829745596868,2017-03-21 06:00:00
0.6296296296296295,0.2914691943127962,0.22971175166297117,0.5686638798575631,0.9394977168949772,0.12844036697247707,0.13989637305699482,0.17221135029354206,2017-03-21 07:00:00
0.4212962962962963,0.19549763033175357,0.1498891352549889,0.4640037157454714,0.6325831702544031,0.009174311926605505,0.010362694300518135,0.14285714285714285,2017-03-21 08:00:00
0.3055555555555555,0.14454976303317538,0.11352549889135255,0.44078030654900135,0.48173515981735154,0.07339449541284404,0.07772020725388601,0.136986301369863,2017-03-21 09:00:00
0.35648148148148145,0.16824644549763035,0.13481152993348114,0.4743768385198947,0.5702870189171559,0.10091743119266056,0.11398963730569948,0.15851272015655576,2017-03-21 10:00:00
0.29166666666666663,0.13981042654028436,0.11352549889135255,0.6163492800743149,0.4838551859099804,0.09174311926605505,0.10362694300518135,0.14677103718199608,2017-03-21 11:00:00
0.2685185185185185,0.12914691943127962,0.10598669623059867,0.27171388759869947,0.4481409001956947,0.07339449541284404,0.08290155440414508,0.12133072407045009,2017-03-21 12:00:00
0.2962962962962963,0.14336492890995262,0.11840354767184036,0.5322805387830933,0.5006523157208089,0.0,0.0051813471502590676,0.16046966731898238,2017-03-21 13:00:00
0.28703703703703703,0.13862559241706163,0.11662971175166297,0.42158228827991945,0.48988910632746246,0.08256880733944955,0.09326424870466321,0.17221135029354206,2017-03-21 14:00:00
0.33796296296296297,0.1646919431279621,0.14279379157427938,0.6267224028487383,0.5957273320287019,0.10091743119266056,0.10880829015544041,0.18786692759295498,2017-03-21 15:00:00
0.3657407407407407,0.18009478672985785,0.15432372505543235,0.3455643288434742,0.6492172211350293,0.11009174311926606,0.12435233160621761,0.22309197651663404,2017-03-21 16:00:00
0.37037037037037035,0.18127962085308058,0.15609756097560976,0.21830004644681839,0.653457273320287,0.10091743119266056,0.10880829015544041,0.20939334637964774,2017-03-21 17:00:00
0.3657407407407407,0.1789099526066351,0.15033259423503326,0.22108685555039478,0.6342139595564253,0.009174311926605505,0.010362694300518135,0.18395303326810175,2017-03-21 18:00:00
0.38425925925925924,0.18601895734597157,0.15521064301552104,0.3091809877690045,0.6532941943900848,0.11009174311926606,0.11917098445595856,0.20743639921722112,2017-03-21 19:00:00
0.38888888888888884,0.18838862559241706,0.15388026607538802,0.27032048304691125,0.6500326157860404,0.11009174311926606,0.12435233160621761,0.2191780821917808,2017-03-21 20:00:00
0.4212962962962963,0.20023696682464456,0.16186252771618623,0.41074469732156677,0.682648401826484,0.12844036697247707,0.13471502590673576,0.21526418786692758,2017-03-21 21:00:00
0.4305555555555555,0.20497630331753555,0.16274944567627495,0.5000774113639883,0.6886823222439661,0.10091743119266056,0.10880829015544041,0.22113502935420742,2017-03-21 22:00:00
0.4583333333333333,0.2180094786729858,0.1729490022172949,0.6143365846106209,0.7292889758643183,0.009174311926605505,0.010362694300518135,0.22309197651663404,2017-03-21 23:00:00
0.4861111111111111,0.23222748815165878,0.1809312638580931,0.5979253754451154,0.7672863666014351,0.12844036697247707,0.1450777202072539,0.21135029354207435,2017-03-22 00:00:00
0.4444444444444444,0.2109004739336493,0.16496674057649666,0.6034989936522682,0.6994455316373125,0.11926605504587157,0.1295336787564767,0.20743639921722112,2017-03-22 01:00:00
